,Time,OD,well,sample,species,carbon_source,concentration
15,7.986111111111112,0.0673,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
16,8.48611111111111,0.09419999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
17,8.98611111111111,0.13746666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
18,9.48611111111111,0.1613,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
19,9.98611111111111,0.17073333333333335,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
20,10.48611111111111,0.20096666666666668,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
21,10.98611111111111,0.22973333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
22,11.48611111111111,0.26589999999999997,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
23,11.98611111111111,0.3113,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
24,12.48611111111111,0.3581666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
25,12.98611111111111,0.39996666666666664,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
26,13.48611111111111,0.4333666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
27,13.98611111111111,0.48516666666666663,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
28,14.48611111111111,0.5095999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
29,14.98611111111111,0.5348999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
30,15.48611111111111,0.5660333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
31,15.98611111111111,0.5856333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
32,16.48611111111111,0.6015999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
33,16.98611111111111,0.631,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
34,17.48611111111111,0.6513666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
35,17.98611111111111,0.6593333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
36,18.48611111111111,0.6781,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
37,18.98611111111111,0.7008333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
38,19.48611111111111,0.7205,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
39,19.98611111111111,0.7422666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
40,20.48611111111111,0.7541,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
41,20.98611111111111,0.7753,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
42,21.48611111111111,0.7829,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
43,21.98611111111111,0.8007000000000001,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
44,22.48611111111111,0.8173,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
45,22.98611111111111,0.8328333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
46,23.48611111111111,0.8492333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
47,23.98611111111111,0.8564666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
48,24.48611111111111,0.8653333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
49,24.98611111111111,0.8920666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
50,25.48611111111111,0.8982,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
51,25.98611111111111,0.9158,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
52,26.48611111111111,0.9365666666666668,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
53,26.98611111111111,0.9429333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
54,27.48611111111111,0.9508000000000001,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
55,27.98611111111111,0.9693,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
56,28.48611111111111,0.9788999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
57,28.98611111111111,1.0006333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
58,29.48611111111111,1.0103666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
59,29.98611111111111,1.0250333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
60,30.48611111111111,1.0351,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
61,30.98611111111111,1.0552666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
62,31.48611111111111,1.0599,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
63,31.98611111111111,1.0733666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
64,32.486111111111114,1.0883333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
65,32.986111111111114,1.1005,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
66,33.486111111111114,1.1135333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
67,33.986111111111114,1.1196,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
68,34.48611111111111,1.1336333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
69,34.98611111111111,1.15,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
70,35.48611111111111,1.1592,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
71,35.98611111111111,1.1763,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
72,36.48611111111111,1.1897333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
73,36.98611111111111,1.1975,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
74,37.48611111111111,1.2111333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
75,37.98611111111111,1.2149666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
76,38.48611111111111,1.2375666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
77,38.98611111111111,1.2434999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
78,39.48611111111111,1.2581,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
79,39.98611111111111,1.2670333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
80,40.48611111111111,1.2791333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
81,40.98611111111111,1.2879666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
82,41.48611111111111,1.3005333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
83,41.98611111111111,1.3130333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
84,42.48611111111111,1.3270666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
85,42.98611111111111,1.3308666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
86,43.48611111111111,1.3418666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
87,43.98611111111111,1.3158999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
88,44.48611111111111,1.3145333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
89,44.98611111111111,1.3201666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
90,45.48611111111111,1.333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
91,45.98611111111111,1.3208666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
92,46.48611111111111,1.3133666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
93,46.98611111111111,1.3053333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
94,47.48611111111111,1.291,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
95,47.98611111111111,1.2732666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
96,48.48611111111111,1.2494666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
97,48.98611111111111,1.228,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
98,49.48611111111111,1.2134666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
99,49.98611111111111,1.2003333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
100,50.48611111111111,1.1886999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
101,50.98611111111111,1.1760333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
102,51.48611111111111,1.1675666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
103,51.98611111111111,1.1546666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
104,52.48611111111111,1.1495,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
105,52.98611111111111,1.1387999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
106,53.48611111111111,1.1302333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
107,53.98611111111111,1.1220666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
108,54.48611111111111,1.1139333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
109,54.98611111111111,1.1056,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
110,55.48611111111111,1.0990666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
111,55.98611111111111,1.0931666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
112,56.48611111111111,1.0864333333333331,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
113,56.98611111111111,1.0801666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
114,57.48611111111111,1.0740666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
115,57.98611111111111,1.0690333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
116,58.48611111111111,1.0632000000000001,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
117,58.98611111111111,1.0575333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
118,59.48611111111111,1.0529666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
119,59.98611111111111,1.0474333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
120,60.48611111111111,1.0425333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
121,60.98611111111111,1.0377999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
122,61.48611111111111,1.0336333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
123,61.98611111111111,1.0292333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
124,62.48611111111111,1.0247000000000002,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
125,62.98611111111111,1.0206666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
126,63.48611111111111,1.0171666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
127,63.98611111111111,1.0134666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
128,64.48611111111111,1.0090666666666668,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
129,64.98611111111111,1.0051666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
130,65.48611111111111,1.0021,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
131,65.98611111111111,0.9995666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
132,66.48611111111111,0.9955333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
133,66.98611111111111,0.9917666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
134,67.48611111111111,0.9895333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
135,67.98611111111111,0.9847333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
136,68.48611111111111,0.9826666666666668,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
137,68.98611111111111,0.9794999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
138,69.48611111111111,0.9755333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
139,69.98611111111111,0.9735333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
140,70.48611111111111,0.9720333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
141,70.98611111111111,0.9693666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
142,71.48611111111111,0.9664333333333335,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
143,71.98611111111111,0.9639999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
144,72.48611111111111,0.9612999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
145,72.98611111111111,0.9577666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
146,73.48611111111111,0.9549666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
147,73.98611111111111,0.9551333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
148,74.48611111111111,0.9510666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
149,74.98611111111111,0.9487333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
150,75.48611111111111,0.9456333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
151,0.4861111111111111,-0.012466666666666654,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
152,0.986111111111111,-0.011099999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
153,1.4861111111111112,-0.00843333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
154,1.9861111111111112,-0.007099999999999995,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
155,2.486111111111111,-0.0073333333333333445,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
156,2.986111111111111,-0.004699999999999996,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
157,3.486111111111111,-0.0026666666666666783,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
158,3.986111111111111,-0.0009333333333333277,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
159,4.486111111111112,0.0020000000000000018,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
160,4.986111111111112,0.004433333333333317,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
161,5.486111111111112,0.00683333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
162,5.986111111111112,0.007666666666666655,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
163,6.486111111111112,0.013200000000000003,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
164,6.986111111111112,0.025499999999999995,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
165,7.486111111111112,0.040433333333333335,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
166,7.986111111111112,0.0673,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
167,8.48611111111111,0.09419999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
168,8.98611111111111,0.13746666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
169,9.48611111111111,0.1613,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
170,9.98611111111111,0.17073333333333335,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
171,10.48611111111111,0.20096666666666668,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
172,10.98611111111111,0.22973333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
173,11.48611111111111,0.26589999999999997,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
174,11.98611111111111,0.3113,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
175,12.48611111111111,0.3581666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
176,12.98611111111111,0.39996666666666664,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
177,13.48611111111111,0.4333666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
178,13.98611111111111,0.48516666666666663,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
179,14.48611111111111,0.5095999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
180,14.98611111111111,0.5348999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
181,15.48611111111111,0.5660333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
182,15.98611111111111,0.5856333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
183,16.48611111111111,0.6015999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
184,16.98611111111111,0.631,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
185,17.48611111111111,0.6513666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
186,17.98611111111111,0.6593333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
187,18.48611111111111,0.6781,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
188,18.98611111111111,0.7008333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
189,19.48611111111111,0.7205,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
190,19.98611111111111,0.7422666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
191,20.48611111111111,0.7541,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
192,20.98611111111111,0.7753,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
193,21.48611111111111,0.7829,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
194,21.98611111111111,0.8007000000000001,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
195,22.48611111111111,0.8173,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
196,22.98611111111111,0.8328333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
197,23.48611111111111,0.8492333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
198,23.98611111111111,0.8564666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
199,24.48611111111111,0.8653333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
200,24.98611111111111,0.8920666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
201,25.48611111111111,0.8982,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
202,25.98611111111111,0.9158,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
203,26.48611111111111,0.9365666666666668,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
204,26.98611111111111,0.9429333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
205,27.48611111111111,0.9508000000000001,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
206,27.98611111111111,0.9693,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
207,28.48611111111111,0.9788999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
208,28.98611111111111,1.0006333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
209,29.48611111111111,1.0103666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
210,29.98611111111111,1.0250333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
211,30.48611111111111,1.0351,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
212,30.98611111111111,1.0552666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
213,31.48611111111111,1.0599,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
214,31.98611111111111,1.0733666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
215,32.486111111111114,1.0883333333333334,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
216,32.986111111111114,1.1005,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
217,33.486111111111114,1.1135333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
218,33.986111111111114,1.1196,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
219,34.48611111111111,1.1336333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
220,34.98611111111111,1.15,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
221,35.48611111111111,1.1592,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
222,35.98611111111111,1.1763,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
223,36.48611111111111,1.1897333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
224,36.98611111111111,1.1975,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
225,37.48611111111111,1.2111333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
226,37.98611111111111,1.2149666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
227,38.48611111111111,1.2375666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
228,38.98611111111111,1.2434999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
229,39.48611111111111,1.2581,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
230,39.98611111111111,1.2670333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
231,40.48611111111111,1.2791333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
232,40.98611111111111,1.2879666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
233,41.48611111111111,1.3005333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
234,41.98611111111111,1.3130333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
235,42.48611111111111,1.3270666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
236,42.98611111111111,1.3308666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
237,43.48611111111111,1.3418666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
238,43.98611111111111,1.3158999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
239,44.48611111111111,1.3145333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
240,44.98611111111111,1.3201666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
241,45.48611111111111,1.333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
242,45.98611111111111,1.3208666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
243,46.48611111111111,1.3133666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
244,46.98611111111111,1.3053333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
245,47.48611111111111,1.291,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
246,47.98611111111111,1.2732666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
247,48.48611111111111,1.2494666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
248,48.98611111111111,1.228,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
249,49.48611111111111,1.2134666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
250,49.98611111111111,1.2003333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
251,50.48611111111111,1.1886999999999999,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
252,50.98611111111111,1.1760333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
253,51.48611111111111,1.1675666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
254,51.98611111111111,1.1546666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
255,52.48611111111111,1.1495,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
256,52.98611111111111,1.1387999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
257,53.48611111111111,1.1302333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
258,53.98611111111111,1.1220666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
259,54.48611111111111,1.1139333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
260,54.98611111111111,1.1056,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
261,55.48611111111111,1.0990666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
262,55.98611111111111,1.0931666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
263,56.48611111111111,1.0864333333333331,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
264,56.98611111111111,1.0801666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
265,57.48611111111111,1.0740666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
266,57.98611111111111,1.0690333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
267,58.48611111111111,1.0632000000000001,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
268,58.98611111111111,1.0575333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
269,59.48611111111111,1.0529666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
270,59.98611111111111,1.0474333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
271,60.48611111111111,1.0425333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
272,60.98611111111111,1.0377999999999998,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
273,61.48611111111111,1.0336333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
274,61.98611111111111,1.0292333333333332,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
275,62.48611111111111,1.0247000000000002,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
276,62.98611111111111,1.0206666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
277,63.48611111111111,1.0171666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
278,63.98611111111111,1.0134666666666667,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
279,64.48611111111111,1.0090666666666668,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
280,64.98611111111111,1.0051666666666665,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
281,65.48611111111111,1.0021,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
282,65.98611111111111,0.9995666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
283,66.48611111111111,0.9955333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
284,66.98611111111111,0.9917666666666666,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
285,67.48611111111111,0.9895333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
286,67.98611111111111,0.9847333333333333,B3,S5B1,Agrobacterium Tumefaciens,D-glucose,15.0
