linegroup,species
nccr_mwf_phenotyping_Ac_103_D5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_D6,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G4,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G6,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H7,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H8,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H9,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_C4,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_C5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_C6,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F1,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F2,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F3,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A1,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A2,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A3,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_C10,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_C11,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_C12,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E10,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E11,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E12,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B4,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B6,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E4,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E6,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F4,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F6,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F7,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F8,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_F9,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G7,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G8,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G9,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_D10,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_D11,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_D12,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E7,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E8,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_E9,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G10,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G11,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_G12,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B7,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B8,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B9,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A10,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A11,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A12,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B10,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B11,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B12,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B1,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B2,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_B3,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H4,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H6,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H10,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H11,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_H12,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_D7,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_D8,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_D9,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A4,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A5,Aeromonas caviae
nccr_mwf_phenotyping_Ac_103_A6,Aeromonas caviae
nccr_mwf_phenotyping_An_101_F10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D6,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G6,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C6,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_C12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B6,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E6,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F6,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_F9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_E9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_G12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B1,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B2,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_B3,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H6,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H10,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H11,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_H12,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D7,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D8,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_D9,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A4,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A5,Alcaligenes nematophilus
nccr_mwf_phenotyping_An_101_A6,Alcaligenes nematophilus
nccr_mwf_phenotyping_Pf_114_F10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D6,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G6,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C6,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_C12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B6,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E6,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F6,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_F9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_E9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_G12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B1,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B2,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_B3,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H6,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H10,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H11,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_H12,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D7,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D8,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_D9,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A4,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A5,Pseudomonas fulva
nccr_mwf_phenotyping_Pf_114_A6,Pseudomonas fulva
nccr_mwf_phenotyping_Sw_1W_F10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D6,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G6,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C6,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_C12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B6,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E6,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F6,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_F9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_E9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_G12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B1,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B2,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_B3,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H6,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H10,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H11,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_H12,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D7,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D8,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_D9,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A4,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A5,Staphylococcus warneri
nccr_mwf_phenotyping_Sw_1W_A6,Staphylococcus warneri
